"geoid","location","total_population","percent_unemployed","percent_poverty_150","severe_housing_burden","median_income"
"530330242002","Block Group 2; Census Tract 242; King County; Washington",1432,0.0134003350083752,0.0817039106145251,0.200787401574803,25.0001
"530330243011","Block Group 1; Census Tract 243.01; King County; Washington",1823,0.02421875,0.0560224089635854,0.16480686695279,15.1117
"530330243012","Block Group 2; Census Tract 243.01; King County; Washington",1775,0.0717391304347826,0.149418604651163,0.24203821656051,6.7784
"530330243013","Block Group 3; Census Tract 243.01; King County; Washington",1490,0,0.0308724832214765,0,25.0001
"530330243021","Block Group 1; Census Tract 243.02; King County; Washington",1482,0.070298769771529,0.0209176788124157,0.243611584327087,19.2292
"530330243022","Block Group 2; Census Tract 243.02; King County; Washington",1003,0.0378619153674833,0.0957128614157527,0.0892307692307692,25.0001
"530330243023","Block Group 3; Census Tract 243.02; King County; Washington",1259,0.036697247706422,0,0.0665137614678899,25.0001
"530330244001","Block Group 1; Census Tract 244; King County; Washington",1764,0,0.0398613518197574,0.245723172628305,20.7656
"530330244002","Block Group 2; Census Tract 244; King County; Washington",1488,0.0492554410080183,0.134408602150538,0.212863705972435,8.9375
"530330245001","Block Group 1; Census Tract 245; King County; Washington",1860,0.0613879003558719,0.00393037619314992,0.0599078341013825,25.0001
"530330245002","Block Group 2; Census Tract 245; King County; Washington",1227,0.0174603174603175,0.0244498777506112,0.0759493670886076,24.3214
"530330245003","Block Group 3; Census Tract 245; King County; Washington",1879,0.010752688172043,0.0803618946248004,0.116535433070866,25.0001
"530330246011","Block Group 1; Census Tract 246.01; King County; Washington",1875,0.00432900432900433,0.0821333333333333,0.110438729198185,25.0001
"530330246012","Block Group 2; Census Tract 246.01; King County; Washington",1725,0,0.0179710144927536,0.0853858784893268,25.0001
"530330246013","Block Group 3; Census Tract 246.01; King County; Washington",1172,0.019434628975265,0.000853242320819113,0.0776470588235294,25.0001
"530330246021","Block Group 1; Census Tract 246.02; King County; Washington",1847,0.0305164319248826,0.047103410936654,0.0868055555555556,25.0001
"530330246022","Block Group 2; Census Tract 246.02; King County; Washington",1638,0.0402597402597403,0.0653235653235653,0.173913043478261,23.3375
"530330247011","Block Group 1; Census Tract 247.01; King County; Washington",1031,0.102167182662539,0.187196896217265,0.221105527638191,14.46
"530330247012","Block Group 2; Census Tract 247.01; King County; Washington",1733,0.0307328605200946,0.088863242931333,0.126582278481013,15.5
"530330247013","Block Group 3; Census Tract 247.01; King County; Washington",957,0.0460921843687375,0.0804597701149425,0.177377892030848,15.1927
"530330247031","Block Group 1; Census Tract 247.03; King County; Washington",2026,0.0424710424710425,0.0793650793650794,0.11455525606469,19.7813
"530330247032","Block Group 2; Census Tract 247.03; King County; Washington",1029,0.0282258064516129,0.0184645286686103,0.139593908629442,23.625
"530330247033","Block Group 3; Census Tract 247.03; King County; Washington",1020,0.0583333333333333,0.0715686274509804,0.113475177304965,23.0125
"530330247041","Block Group 1; Census Tract 247.04; King County; Washington",1889,0.0744985673352436,0.486500794070937,0.197849462365591,18.2125
"530330247042","Block Group 2; Census Tract 247.04; King County; Washington",1361,0.0573529411764706,0.0308596620132256,0.0986717267552182,16.0481
"530330247043","Block Group 3; Census Tract 247.04; King County; Washington",964,0.0857787810383747,0.0145681581685744,0.0659090909090909,21.0515
"530330248001","Block Group 1; Census Tract 248; King County; Washington",2356,0,0.107452339688042,0.170827858081472,13.6641
"530330248002","Block Group 2; Census Tract 248; King County; Washington",1692,0.0239043824701195,0.106973995271868,0.123844731977819,15.8741
"530330248003","Block Group 3; Census Tract 248; King County; Washington",2411,0.0269749518304432,0.196598921609291,0.306620209059233,9.2619
"530330249011","Block Group 1; Census Tract 249.01; King County; Washington",878,0,0.0404624277456647,0.0439189189189189,19.9079
"530330249012","Block Group 2; Census Tract 249.01; King County; Washington",1579,0.0651105651105651,0.0405319822672578,0.0573913043478261,22.1563
"530330249013","Block Group 3; Census Tract 249.01; King County; Washington",989,0.0223880597014925,0.111223458038423,0.270348837209302,21.1042
"530330249014","Block Group 4; Census Tract 249.01; King County; Washington",1403,0.0367231638418079,0.120085775553967,0.121428571428571,25.0001
"530330249021","Block Group 1; Census Tract 249.02; King County; Washington",1080,0.0343698854337152,0.0444444444444444,0.130890052356021,18.1111
"530330249022","Block Group 2; Census Tract 249.02; King County; Washington",2117,0,0.0807746811525744,0.116564417177914,24.6818
"530330249023","Block Group 3; Census Tract 249.02; King County; Washington",1152,0.0834597875569044,0.0407986111111111,0.0815789473684211,25.0001
"530330249041","Block Group 1; Census Tract 249.04; King County; Washington",1388,0.0602218700475436,0.158959537572254,0.12890625,25.0001
"530330249042","Block Group 2; Census Tract 249.04; King County; Washington",1521,0.0252525252525253,0.012491781722551,0.0377733598409543,24.8125
"530330249051","Block Group 1; Census Tract 249.05; King County; Washington",1163,0.0835866261398176,0.0851246775580396,0.125,19.5346
"530330249052","Block Group 2; Census Tract 249.05; King County; Washington",2633,0.014446227929374,0.040638055450057,0.0915867944621938,25.0001
"530330250011","Block Group 1; Census Tract 250.01; King County; Washington",1518,0.0735502121640736,0.0520421607378129,0.182389937106918,16.9006
"530330250012","Block Group 2; Census Tract 250.01; King County; Washington",1755,0.062575210589651,0.152136752136752,0.26963906581741,11.7813
"530330250013","Block Group 3; Census Tract 250.01; King County; Washington",1213,0.0625,0.0354492992580379,0.0794044665012407,22.8267
"530330250014","Block Group 4; Census Tract 250.01; King County; Washington",1113,0.0746527777777778,0.303683737646002,0.214076246334311,20.7452
"530330250051","Block Group 1; Census Tract 250.05; King County; Washington",2481,0.0619266055045872,0.0314389359129383,0.08,25.0001
"530330250052","Block Group 2; Census Tract 250.05; King County; Washington",2120,0.0638481449525453,0.34622641509434,0.351401869158878,9.0063
"530330250053","Block Group 3; Census Tract 250.05; King County; Washington",1751,0,0,0.046875,22.2
"530330250061","Block Group 1; Census Tract 250.06; King County; Washington",1371,0,0.161196207148067,0.162376237623762,15.4076
"530330250062","Block Group 2; Census Tract 250.06; King County; Washington",2350,0.0229007633587786,0.154468085106383,0.109154929577465,23.5536
"530330250063","Block Group 3; Census Tract 250.06; King County; Washington",1590,0.0691489361702128,0.0578616352201258,0.278557114228457,17.0231
"530330250064","Block Group 4; Census Tract 250.06; King County; Washington",1420,0.0592885375494071,0.095821325648415,0.204572803850782,19.1607
"530330250071","Block Group 1; Census Tract 250.07; King County; Washington",1656,0.0238726790450928,0.0742753623188406,0.10223642172524,9.4792
"530330250072","Block Group 2; Census Tract 250.07; King County; Washington",1889,0,0.199047114875596,0.395894428152493,13.3673
"530330250073","Block Group 3; Census Tract 250.07; King County; Washington",1246,0.038655462184874,0.0553772070626003,0.134653465346535,18.1544
"530330250081","Block Group 1; Census Tract 250.08; King County; Washington",1381,0.0527086383601757,0.0181028240405503,0.0447058823529412,25.0001
"530330250082","Block Group 2; Census Tract 250.08; King County; Washington",1152,0.0427960057061341,0.0520833333333333,0.107061503416856,25.0001
"530330251011","Block Group 1; Census Tract 251.01; King County; Washington",1347,0.0410798122065728,0.226429101707498,0.262096774193548,8.7336
"530330251012","Block Group 2; Census Tract 251.01; King County; Washington",1559,0.0269461077844311,0.0735390676296783,0.13859649122807,7.875
"530330251013","Block Group 3; Census Tract 251.01; King County; Washington",1242,0.055379746835443,0.0281803542673108,0.0577889447236181,19.0196
"530330251014","Block Group 4; Census Tract 251.01; King County; Washington",2060,0,0.0567961165048544,0.0844155844155844,22.0625
"530330251031","Block Group 1; Census Tract 251.03; King County; Washington",1266,0.0108695652173913,0.144549763033175,0.0376569037656904,13.2917
"530330251032","Block Group 2; Census Tract 251.03; King County; Washington",1547,0.0548098434004474,0.0614091790562379,0.14963503649635,11.7353
"530330251033","Block Group 3; Census Tract 251.03; King County; Washington",1430,0.0175202156334232,0.138461538461538,0.31875,16.8297
"530330251041","Block Group 1; Census Tract 251.04; King County; Washington",1002,0,0.029940119760479,0.018348623853211,13.3942
"530330251042","Block Group 2; Census Tract 251.04; King County; Washington",1575,0.0129032258064516,0.00888888888888889,0.0415584415584416,25.0001
"530330251043","Block Group 3; Census Tract 251.04; King County; Washington",1781,0.0109489051094891,0.047164514317799,0.112099644128114,20.506
"530330252011","Block Group 1; Census Tract 252.01; King County; Washington",973,0,0.0955806783144913,0.231527093596059,16.6875
"530330252012","Block Group 2; Census Tract 252.01; King County; Washington",2050,0.0776859504132231,0.16,0.179459459459459,11.3717
"530330252013","Block Group 3; Census Tract 252.01; King County; Washington",784,0.0913978494623656,0.0420918367346939,0.12448132780083,11.9141
"530330252021","Block Group 1; Census Tract 252.02; King County; Washington",1345,0,0.012639405204461,0.0168634064080944,14.3885
"530330252022","Block Group 2; Census Tract 252.02; King County; Washington",2131,0,0.173627404974191,0.103036876355748,8.6712
"530330252023","Block Group 3; Census Tract 252.02; King County; Washington",1133,0.0415282392026578,0.0776699029126214,0.027027027027027,14.3099
"530330253021","Block Group 1; Census Tract 253.02; King County; Washington",902,0,0.257142857142857,0.433628318584071,NA
"530330253022","Block Group 2; Census Tract 253.02; King County; Washington",1232,0.0557228915662651,0.377435064935065,0.315165876777251,3.3487
"530330253023","Block Group 3; Census Tract 253.02; King County; Washington",1800,0.0339943342776204,0.361666666666667,0.288038277511962,6.0665
"530330253024","Block Group 4; Census Tract 253.02; King County; Washington",987,0,0.00709219858156028,0.071969696969697,10.2813
"530330253031","Block Group 1; Census Tract 253.03; King County; Washington",980,0.0365217391304348,0.146817248459959,0.275929549902153,6.1313
"530330253032","Block Group 2; Census Tract 253.03; King County; Washington",1547,0.0403225806451613,0.239172592113769,0.217391304347826,8.4563
"530330253041","Block Group 1; Census Tract 253.04; King County; Washington",1945,0,0.106029106029106,0.146702557200538,14.6031
"530330253042","Block Group 2; Census Tract 253.04; King County; Washington",2208,0.154905335628227,0.113336367774238,0.099639855942377,12.0353
"530330254011","Block Group 1; Census Tract 254.01; King County; Washington",1465,0.0798722044728434,0.298976109215017,0.204819277108434,8.6688
"530330254012","Block Group 2; Census Tract 254.01; King County; Washington",1454,0.0629834254143646,0.377606177606178,0.26,6.2518
"530330254013","Block Group 3; Census Tract 254.01; King County; Washington",845,0,0.120710059171598,0.126126126126126,10.8393
"530330254021","Block Group 1; Census Tract 254.02; King County; Washington",1107,0.0126782884310618,0.182745825602968,0.244186046511628,12.0391
"530330254022","Block Group 2; Census Tract 254.02; King County; Washington",1055,0.0666666666666667,0.139336492890995,0.230927835051546,7.4375
"530330254023","Block Group 3; Census Tract 254.02; King County; Washington",1324,0,0.124622356495468,0.0752212389380531,13.99
"530330255001","Block Group 1; Census Tract 255; King County; Washington",2283,0.0471447543160691,0.190100744634253,0.191950464396285,7.2236
"530330255002","Block Group 2; Census Tract 255; King County; Washington",1557,0,0.0655105973025048,0.228260869565217,9.2375
"530330255003","Block Group 3; Census Tract 255; King County; Washington",1647,0.103047895500726,0.367684478371501,0.337760910815939,9.5273
"530330256011","Block Group 1; Census Tract 256.01; King County; Washington",2646,0.0741002117148906,0.166412795125666,0.142250530785563,7.6739
"530330256012","Block Group 2; Census Tract 256.01; King County; Washington",1333,0,0.0547636909227307,0.239754098360656,9.1818
"530330256013","Block Group 3; Census Tract 256.01; King County; Washington",1446,0.0607142857142857,0.00553250345781466,0.015625,14.6667
"530330256021","Block Group 1; Census Tract 256.02; King County; Washington",1824,0.0640776699029126,0,0.0777439024390244,14.2941
"530330256022","Block Group 2; Census Tract 256.02; King County; Washington",1428,0.0188933873144399,0.0224089635854342,0.0327868852459016,15.375
"530330256023","Block Group 3; Census Tract 256.02; King County; Washington",1987,0.110910730387737,0.0498238550578762,0.0247116968698517,22.1417
"530330256024","Block Group 4; Census Tract 256.02; King County; Washington",1519,0.176470588235294,0.0725699067909454,0.0677618069815195,16.4583
"530330257021","Block Group 1; Census Tract 257.02; King County; Washington",1080,0.0934579439252336,0.0761278195488722,0.134396355353075,13.2109
"530330257022","Block Group 2; Census Tract 257.02; King County; Washington",1016,0.078544061302682,0.00592300098716683,0.0207715133531157,16.3068
"530330257023","Block Group 3; Census Tract 257.02; King County; Washington",1352,0.0757381258023107,0.144970414201183,0.0917431192660551,13.8516
"530330257031","Block Group 1; Census Tract 257.03; King County; Washington",1504,0.054820415879017,0.315824468085106,0.278527607361963,9.5382
"530330257032","Block Group 2; Census Tract 257.03; King County; Washington",1768,0.0378657487091222,0.222850678733032,0.224030037546934,8.1801
"530330257041","Block Group 1; Census Tract 257.04; King County; Washington",2858,0,0.337998600419874,0.068609022556391,5.7115
"530330257042","Block Group 2; Census Tract 257.04; King County; Washington",1141,0.0400801603206413,0,0.0299003322259136,11.6924
"530330258031","Block Group 1; Census Tract 258.03; King County; Washington",1736,0.044955044955045,0.172811059907834,0.203155818540434,12.1708
"530330258032","Block Group 2; Census Tract 258.03; King County; Washington",1086,0.0381426202321725,0.174953959484346,0.163064833005894,8.2375
"530330258033","Block Group 3; Census Tract 258.03; King County; Washington",2331,0.175329175329175,0.142428142428142,0.230870712401055,7.6033
"530330258041","Block Group 1; Census Tract 258.04; King County; Washington",1699,0.0266535044422507,0.103001765744556,0.134649910233393,NA
"530330258042","Block Group 2; Census Tract 258.04; King County; Washington",1230,0.0167597765363128,0.0318627450980392,0.139325842696629,9.737
"530330258043","Block Group 3; Census Tract 258.04; King County; Washington",832,0.00814663951120163,0.0339805825242718,0.0557275541795666,10.9716
"530330258051","Block Group 1; Census Tract 258.05; King County; Washington",1663,0.0982867448151488,0.0889957907396272,0.280087527352298,8.5049
"530330258052","Block Group 2; Census Tract 258.05; King County; Washington",1583,0.0929965556831228,0.0707517372078332,0.0256410256410256,13.2763
"530330258053","Block Group 3; Census Tract 258.05; King County; Washington",1888,0,0.196504237288136,0.033857315598549,11.0967
"530330258061","Block Group 1; Census Tract 258.06; King County; Washington",1761,0.0486486486486487,0.328222600795003,0.309968847352025,8.6
"530330258062","Block Group 2; Census Tract 258.06; King County; Washington",1549,0.0509708737864078,0.234344738540994,0.191709844559585,9.5035
"530330258063","Block Group 3; Census Tract 258.06; King County; Washington",1727,0.026378896882494,0.0613781123335263,0.247058823529412,8.8528
"530330260011","Block Group 1; Census Tract 260.01; King County; Washington",1666,0.0564102564102564,0.0612244897959184,0.286189683860233,9.8576
"530330260012","Block Group 2; Census Tract 260.01; King County; Washington",1596,0.0616822429906542,0.0570175438596491,0.0223123732251521,16.3313
"530330260013","Block Group 3; Census Tract 260.01; King County; Washington",1290,0.0078125,0.175968992248062,0.219298245614035,13.0536
"530330260014","Block Group 4; Census Tract 260.01; King County; Washington",1394,0,0.215208034433286,0.215146299483649,8.9142
"530330260031","Block Group 1; Census Tract 260.03; King County; Washington",1013,0,0.257650542941757,0.360613810741688,8.4899
"530330260032","Block Group 2; Census Tract 260.03; King County; Washington",609,0,0.371100164203612,0.386934673366834,9.006
"530330260033","Block Group 3; Census Tract 260.03; King County; Washington",2668,0.179916317991632,0.353073463268366,0.355128205128205,6.7581
"530330260041","Block Group 1; Census Tract 260.04; King County; Washington",1629,0.118727050183599,0.234139960758666,0.440748440748441,NA
"530330260042","Block Group 2; Census Tract 260.04; King County; Washington",1123,0.0769230769230769,0.110418521816563,0.344519015659955,7.9458
"530330260043","Block Group 3; Census Tract 260.04; King County; Washington",1569,0.0423728813559322,0.0312300828553219,0.0670498084291188,15.5476
"530330261011","Block Group 1; Census Tract 261.01; King County; Washington",1215,0.0271084337349398,0.155555555555556,0.225165562913907,8.1891
"530330261012","Block Group 2; Census Tract 261.01; King County; Washington",1079,0.015625,0.217877094972067,0.261855670103093,5.4375
"530330261013","Block Group 3; Census Tract 261.01; King County; Washington",1432,0.113340020060181,0.0561009817671809,0.0714285714285714,14.8015
"530330261021","Block Group 1; Census Tract 261.02; King County; Washington",745,0,0.253691275167785,0.135746606334842,13.375
"530330261022","Block Group 2; Census Tract 261.02; King County; Washington",1433,0.05,0.582132564841499,0.578066914498141,3.5413
"530330261023","Block Group 3; Census Tract 261.02; King County; Washington",1838,0.222094361334868,0.159956474428727,0.309707241910632,7.6146
"530330262001","Block Group 1; Census Tract 262; King County; Washington",885,0.146233382570162,0.192090395480226,0.211267605633803,6.1225
"530330262002","Block Group 2; Census Tract 262; King County; Washington",1153,0.0864928909952607,0.02601908065915,0.19916142557652,9.7475
"530330262003","Block Group 3; Census Tract 262; King County; Washington",2412,0.0322003577817531,0.111400086692674,0.20510483135825,7.6836
"530330262004","Block Group 4; Census Tract 262; King County; Washington",1168,0,0.24486301369863,0.0700152207001522,7.6502
"530330263001","Block Group 1; Census Tract 263; King County; Washington",437,0,0.0846681922196796,0.203296703296703,6.9286
"530330263002","Block Group 2; Census Tract 263; King County; Washington",1280,0.142394822006472,0.26328125,0.172514619883041,9.3077
"530330264001","Block Group 1; Census Tract 264; King County; Washington",1158,0.0737410071942446,0.274934952298352,0.387700534759358,7.5625
"530330264002","Block Group 2; Census Tract 264; King County; Washington",713,0,0.225806451612903,0.101492537313433,8.2744
"530330264003","Block Group 3; Census Tract 264; King County; Washington",1938,0.113484646194927,0.603715170278638,0.269067796610169,6.7468
"530330264004","Block Group 4; Census Tract 264; King County; Washington",2035,0.0118296529968454,0.0658476658476659,0.158071748878924,8.5188
"530330265001","Block Group 1; Census Tract 265; King County; Washington",1274,0.0923276983094928,0.260596546310832,0.154708520179372,6.1484
"530330265002","Block Group 2; Census Tract 265; King County; Washington",1815,0.0721533258173619,0.29862258953168,0.0854572713643178,7.3783
"530330265003","Block Group 3; Census Tract 265; King County; Washington",1193,0.0802547770700637,0.0442553191489362,0.110151187904968,11.744
"530330266001","Block Group 1; Census Tract 266; King County; Washington",815,0.0196428571428571,0.147239263803681,0.193905817174515,11.5298
"530330266002","Block Group 2; Census Tract 266; King County; Washington",1386,0.0218390804597701,0.0331890331890332,0.0866141732283465,13.7813
"530330267001","Block Group 1; Census Tract 267; King County; Washington",991,0.0912220309810671,0.251261352169526,0.172932330827068,10.5391
"530330267002","Block Group 2; Census Tract 267; King County; Washington",2758,0.186111111111111,0.234862385321101,0.225409836065574,8.3906
"530330267003","Block Group 3; Census Tract 267; King County; Washington",1431,0.152619589977221,0.124555160142349,0.155172413793103,15.55
"530330267004","Block Group 4; Census Tract 267; King County; Washington",1085,0.0164744645799012,0.111520737327189,0.267543859649123,15.131
"530330268011","Block Group 1; Census Tract 268.01; King County; Washington",1497,0.0241850683491062,0.083500334001336,0.112179487179487,14.35
"530330268012","Block Group 2; Census Tract 268.01; King County; Washington",2524,0.0247933884297521,0.368462757527734,0.218619246861925,6.1667
"530330268013","Block Group 3; Census Tract 268.01; King County; Washington",778,0.0144230769230769,0.196658097686375,0.12,4.223
"530330268014","Block Group 4; Census Tract 268.01; King County; Washington",1198,0.0650730411686587,0.18864774624374,0.301810865191147,NA
"530330268021","Block Group 1; Census Tract 268.02; King County; Washington",1603,0.00980392156862745,0.189020586400499,0.187613843351548,12.675
"530330268022","Block Group 2; Census Tract 268.02; King County; Washington",1258,0,0.0540540540540541,0.0682819383259912,7.8488
"530330268023","Block Group 3; Census Tract 268.02; King County; Washington",1809,0.139554087530966,0.206744057490326,0.434231378763867,4.1146
"530330268024","Block Group 4; Census Tract 268.02; King County; Washington",1609,0.0320796460176991,0.0894965817277812,0,16.035
"530330270001","Block Group 1; Census Tract 270; King County; Washington",1015,0.0735294117647059,0.0364532019704433,0.0337078651685393,11.4196
"530330270002","Block Group 2; Census Tract 270; King County; Washington",1299,0.0930232558139535,0.0700538876058507,0.0556745182012848,8.3682
"530330270003","Block Group 3; Census Tract 270; King County; Washington",979,0.0438472418670438,0.0449438202247191,0.0461538461538462,17.8114
"530330271001","Block Group 1; Census Tract 271; King County; Washington",1302,0.0681003584229391,0.173721340388007,0.316455696202532,5.8182
"530330271002","Block Group 2; Census Tract 271; King County; Washington",1506,0.0805084745762712,0.261651131824234,0.20704845814978,8.5845
"530330271003","Block Group 3; Census Tract 271; King County; Washington",1526,0.1525,0.418086500655308,0.281070745697897,7.8843
"530330272001","Block Group 1; Census Tract 272; King County; Washington",1410,0,0.107449856733524,0.0989010989010989,12.2188
"530330272002","Block Group 2; Census Tract 272; King County; Washington",1676,0.0690571049136786,0.315432098765432,0.248310810810811,5.32
"530330273001","Block Group 1; Census Tract 273; King County; Washington",2716,0.0778145695364238,0.395066273932253,0.280405405405405,7.5532
"530330273002","Block Group 2; Census Tract 273; King County; Washington",1575,0.0660569105691057,0.0355555555555556,0,12.4907
"530330273003","Block Group 3; Census Tract 273; King County; Washington",1778,0,0.186726659167604,0.204968944099379,11.0625
"530330273004","Block Group 4; Census Tract 273; King County; Washington",1125,0.0590551181102362,0.0453333333333333,0.232432432432432,11.0278
"530330274001","Block Group 1; Census Tract 274; King County; Washington",1475,0.0851769911504425,0.265084745762712,0.232989690721649,9.2819
"530330274002","Block Group 2; Census Tract 274; King County; Washington",1357,0.0553459119496855,0.0496664195700519,0.0703883495145631,12.1023
"530330274003","Block Group 3; Census Tract 274; King County; Washington",1624,0.0713476783691959,0.122536945812808,0.140233722871452,8.7031
"530330274004","Block Group 4; Census Tract 274; King County; Washington",858,0.087719298245614,0.127039627039627,0.101639344262295,11.8917
"530330275001","Block Group 1; Census Tract 275; King County; Washington",1338,0.0267857142857143,0.22419627749577,0.197573656845754,5.4375
"530330275002","Block Group 2; Census Tract 275; King County; Washington",1650,0.0446343779677113,0.0738007380073801,0.145901639344262,11.3056
"530330275003","Block Group 3; Census Tract 275; King County; Washington",2013,0.0286928799149841,0.250372578241431,0.297520661157025,6.2875
"530330276001","Block Group 1; Census Tract 276; King County; Washington",1287,0.16258064516129,0.482517482517482,0.344902386117137,6.0521
"530330276002","Block Group 2; Census Tract 276; King County; Washington",1508,0.0164348925410872,0.179155313351499,0.126182965299685,9.1977
"530330276003","Block Group 3; Census Tract 276; King County; Washington",1448,0.0671140939597315,0.0935550935550936,0.134301270417423,15.4338
"530330277011","Block Group 1; Census Tract 277.01; King County; Washington",1809,0.20863309352518,0.135621834552617,0.150081566068515,16.4375
"530330277012","Block Group 2; Census Tract 277.01; King County; Washington",1264,0.0209497206703911,0.117359413202934,0.117039586919105,8.875
"530330277013","Block Group 3; Census Tract 277.01; King County; Washington",1038,0.0739130434782609,0.144508670520231,0.186761229314421,10.6446
"530330277014","Block Group 4; Census Tract 277.01; King County; Washington",1069,0.0476923076923077,0.346379647749511,0.40990099009901,NA
"530330277021","Block Group 1; Census Tract 277.02; King County; Washington",1771,0.0339912280701754,0.049124788255223,0.0882778581765557,13.2396
"530330277022","Block Group 2; Census Tract 277.02; King County; Washington",1625,0.029810298102981,0.0732307692307692,0.191489361702128,12.775
"530330277023","Block Group 3; Census Tract 277.02; King County; Washington",1358,0.0516934046345811,0.156848306332842,0.187311178247734,15.1438
"530330278001","Block Group 1; Census Tract 278; King County; Washington",1937,0.0369540873460246,0.0716510903426791,0.103225806451613,13.7625
"530330278002","Block Group 2; Census Tract 278; King County; Washington",1447,0,0.0207325501036628,0.0736497545008183,17.4792
"530330279011","Block Group 1; Census Tract 279.01; King County; Washington",1219,0.0892857142857143,0.0730106644790812,0.0181451612903226,14.2614
"530330279012","Block Group 2; Census Tract 279.01; King County; Washington",1311,0,0.0091533180778032,0.0845360824742268,18.3734
"530330279013","Block Group 3; Census Tract 279.01; King County; Washington",1727,0.165650406504065,0.412689173457509,0.258481421647819,9.2904
"530330279021","Block Group 1; Census Tract 279.02; King County; Washington",858,0.0850515463917526,0.163170163170163,0.0465116279069767,7.2976
"530330279022","Block Group 2; Census Tract 279.02; King County; Washington",1272,0,0.174363057324841,0.151287553648069,7.7879
"530330279023","Block Group 3; Census Tract 279.02; King County; Washington",1120,0,0.380357142857143,0.195804195804196,6.3241
"530330280001","Block Group 1; Census Tract 280; King County; Washington",894,0.0294573643410853,0.0704697986577181,0.204,8.7431
"530330280002","Block Group 2; Census Tract 280; King County; Washington",1272,0.1169757489301,0.367363344051447,0.158914728682171,8.5053
"530330280003","Block Group 3; Census Tract 280; King County; Washington",1372,0,0.140520446096654,0.22887323943662,8.5
"530330281001","Block Group 1; Census Tract 281; King County; Washington",1598,0.0976138828633406,0.185857321652065,0.196396396396396,6.6199
"530330281002","Block Group 2; Census Tract 281; King County; Washington",1445,0.0966183574879227,0.125259515570934,0.291390728476821,6.9661
"530330282001","Block Group 1; Census Tract 282; King County; Washington",1981,0.047951176983435,0.104492680464412,0.253180661577608,6.8942
"530330282002","Block Group 2; Census Tract 282; King County; Washington",2318,0.0258792302587923,0.127826086956522,0.0677637947725073,7.008
"530330282003","Block Group 3; Census Tract 282; King County; Washington",750,0.191536748329621,0.293333333333333,0.232558139534884,6.2131
"530330283001","Block Group 1; Census Tract 283; King County; Washington",1265,0.0403422982885086,0.0877470355731225,0.140900195694716,11.5106
"530330283002","Block Group 2; Census Tract 283; King County; Washington",1724,0,0.0479251899473992,0,12.7303
"530330283003","Block Group 3; Census Tract 283; King County; Washington",2913,0.0942028985507246,0.0744936491589427,0.138211382113821,10.2819
"530330284021","Block Group 1; Census Tract 284.02; King County; Washington",844,0.023696682464455,0.358669833729216,0.535248041775457,NA
"530330284022","Block Group 2; Census Tract 284.02; King County; Washington",1376,0.0223390275952694,0.267441860465116,0.0675944333996024,11.9766
"530330284023","Block Group 3; Census Tract 284.02; King County; Washington",1728,0.0735567970204842,0.0455075845974329,0.0855513307984791,11.0391
"530330284024","Block Group 4; Census Tract 284.02; King County; Washington",2210,0.159112825458052,0.370135746606335,0.101137800252844,6.1215
"530330284031","Block Group 1; Census Tract 284.03; King County; Washington",1188,0.111688311688312,0.171717171717172,0.108272506082725,4.1667
"530330284032","Block Group 2; Census Tract 284.03; King County; Washington",2588,0.0396877033181522,0.258887171561051,0.279534109816972,6.0649
"530330284033","Block Group 3; Census Tract 284.03; King County; Washington",1147,0,0.180786026200873,0.0931818181818182,13.9638
"530330284034","Block Group 4; Census Tract 284.03; King County; Washington",1299,0.31592039800995,0.322555812163202,0.0291005291005291,5.1964
"530330285001","Block Group 1; Census Tract 285; King County; Washington",1452,0.0263435194942044,0.0695592286501377,0.128301886792453,12.6786
"530330285002","Block Group 2; Census Tract 285; King County; Washington",1207,0.0823353293413174,0.0911350455675228,0.129032258064516,12.4318
"530330285003","Block Group 3; Census Tract 285; King County; Washington",1650,0.156923076923077,0.237575757575758,0.173333333333333,7.3235
"530330286001","Block Group 1; Census Tract 286; King County; Washington",1368,0.0242261103633917,0.0263157894736842,0.117021276595745,17.3958
"530330286002","Block Group 2; Census Tract 286; King County; Washington",1015,0.00301659125188537,0.254187192118227,0.28476821192053,NA
"530330286003","Block Group 3; Census Tract 286; King County; Washington",1132,0.0295275590551181,0.0141342756183746,0.0780856423173804,20.1597
"530330286004","Block Group 4; Census Tract 286; King County; Washington",1403,0.0698466780238501,0.137562366357805,0.192949907235622,12.9311
"530330286005","Block Group 5; Census Tract 286; King County; Washington",1713,0,0.051901025950513,0.029616724738676,16.2361
"530330287001","Block Group 1; Census Tract 287; King County; Washington",1764,0.0699588477366255,0.0522727272727273,0.0690335305719921,14.1907
"530330287002","Block Group 2; Census Tract 287; King County; Washington",1541,0.0150187734668335,0.0356911096690461,0.100323624595469,14.625
"530330287003","Block Group 3; Census Tract 287; King County; Washington",1669,0.0744297719087635,0.083785412899337,0.236013986013986,9.526
"530330288011","Block Group 1; Census Tract 288.01; King County; Washington",1874,0.0100755667506297,0.09366391184573,0.210896309314587,9.0208
"530330288012","Block Group 2; Census Tract 288.01; King County; Washington",1603,0.106280193236715,0.122112211221122,0.13184584178499,5.207
"530330288021","Block Group 1; Census Tract 288.02; King County; Washington",1548,0.0312093628088427,0.145994832041344,0.0738396624472574,7.7391
"530330288022","Block Group 2; Census Tract 288.02; King County; Washington",1694,0.106304079110012,0.159976387249115,0.0906593406593407,10.0981
